asn,org,country,total_prefixes,signal_count,source_count,vpn_signals,tor_signals,malware_signals,drop_list_signals,phishing_signals,public_feed_signals,public_feed_overlap,signal_density,confidence,sources
30407,Velcom,CA,0,2,1,0,0,0,0,0,2,1,2.0000,low,bad-cidrs-v4
30693,Eonix Corporation,US,0,2,1,0,0,0,0,0,2,1,2.0000,low,bad-cidrs-v4
30736,ASERGO-AS,DK,0,2,1,2,0,0,0,0,0,1,2.0000,low,asn-vpn-multi-provider
31100,Host Europe GmbH,DE,0,2,1,0,0,0,0,0,2,1,2.0000,low,bad-cidrs-v4
32262,Industry I-Net Inc.,US,0,2,1,0,0,0,0,0,2,1,2.0000,low,bad-cidrs-v4
32374,NUCLEARFALLOUT-LAX,US,0,2,1,2,0,0,0,0,0,1,2.0000,low,asn-vpn-multi-provider
32723,Archtop Fiber,US,0,2,1,0,2,0,0,0,0,1,2.0000,low,tor-radar-network
33796,BOLIGNET-AARHUS F.M.B.A.,DK,0,2,1,0,2,0,0,0,0,1,2.0000,low,tor-radar-network
33943,Eri Internet s.r.o.,CZ,0,2,1,0,2,0,0,0,0,1,2.0000,low,tor-radar-network
33972,LLC MASTERHOST,RU,0,2,1,0,0,0,0,0,2,1,2.0000,low,bad-cidrs-v4
34244,Teleservice Bredband Skane AB,SE,0,2,1,0,2,0,0,0,0,1,2.0000,low,tor-radar-network
34289,Host Europe GmbH,DE,0,2,1,0,0,0,0,0,2,1,2.0000,low,bad-cidrs-v4
34702,Aktsiaselts WaveCom,EE,0,2,1,0,2,0,0,0,0,1,2.0000,low,tor-radar-network
34851,PENSION AND SOCIAL INSURANCE FUND OF THE RUSSIAN FEDERATION,RU,0,2,1,0,0,0,0,0,2,1,2.0000,low,bad-cidrs-v4
34878,Karlsruhe Institute of Technology,DE,0,2,1,0,2,0,0,0,0,1,2.0000,low,tor-radar-network
34927,iFog GmbH,ES,0,2,1,0,2,0,0,0,0,1,2.0000,low,tor-radar-network
35190,Magyar Telekom Plc.,HU,0,2,1,0,0,0,0,0,2,1,2.0000,low,bad-cidrs-v4
35329,Host Europe GmbH,DE,0,2,1,0,0,0,0,0,2,1,2.0000,low,bad-cidrs-v4
36292,SmartHost LLC,US,0,2,1,0,0,0,0,0,2,1,2.0000,low,bad-cidrs-v4
37294,TNM,MW,0,2,1,0,0,0,0,0,2,1,2.0000,low,bad-cidrs-v4
38074,Ayao Takata,JP,0,2,1,0,2,0,0,0,0,1,2.0000,low,tor-radar-network
38700,SMILESERV,KR,0,2,1,0,2,0,0,0,0,1,2.0000,low,tor-radar-network
38705,KOREA DATA,KR,0,2,1,0,0,0,0,0,2,1,2.0000,low,bad-cidrs-v4
39087,P.A.K.T LLC,RU,0,2,1,0,0,0,0,0,2,1,2.0000,low,bad-cidrs-v4
39228,Integrated Networks Co.,SA,0,2,1,0,0,0,0,0,2,1,2.0000,low,bad-cidrs-v4
39232,Uninet LLC,AZ,0,2,1,0,0,0,0,0,2,1,2.0000,low,bad-cidrs-v4
39392,SH.cz s.r.o.,CZ,0,2,1,0,2,0,0,0,0,1,2.0000,low,tor-radar-network
39405,Eurofiber France SAS,FR,0,2,1,0,2,0,0,0,0,1,2.0000,low,tor-radar-network
39488,Kleynkom LLC,RU,0,2,1,0,0,0,0,0,2,1,2.0000,low,bad-cidrs-v4
39612,Tevia Ltd.,RU,0,2,1,0,0,0,0,0,2,1,2.0000,low,bad-cidrs-v4
39699,Lounea Palvelut Oy,FI,0,2,1,0,2,0,0,0,0,1,2.0000,low,tor-radar-network
39737,Prime Telecom srl,RO,0,2,1,0,0,0,0,0,2,1,2.0000,low,bad-cidrs-v4
39779,Host Europe GmbH,DE,0,2,1,0,0,0,0,0,2,1,2.0000,low,bad-cidrs-v4
40029,Novus Entertainment Inc.,CA,0,2,1,0,2,0,0,0,0,1,2.0000,low,tor-radar-network
40186,BroadbandONE LLC,US,0,2,1,0,0,0,0,0,2,1,2.0000,low,bad-cidrs-v4
40727,TELENET Informatique Inc.,CA,0,2,1,0,0,0,0,0,2,1,2.0000,low,bad-cidrs-v4
41108,comtrance service GmbH,DE,0,2,1,0,2,0,0,0,0,1,2.0000,low,tor-radar-network
41634,Svea Hosting AB,SE,0,2,1,0,2,0,0,0,0,1,2.0000,low,tor-radar-network
42018,Telenet BV,BE,0,2,1,0,0,0,0,0,2,1,2.0000,low,bad-cidrs-v4
42160,LCPDCO LCP AS dc oostkamp,BE,0,2,1,2,0,0,0,0,0,1,2.0000,low,asn-vpn-multi-provider
42532,SIA VEESP,LV,0,2,1,0,2,0,0,0,0,1,2.0000,low,tor-radar-network
42541,Fiberby ApS,DK,0,2,1,0,2,0,0,0,0,1,2.0000,low,tor-radar-network
42897,Telnet LLC,RU,0,2,1,0,0,0,0,0,2,1,2.0000,low,bad-cidrs-v4
43150,MK Netzdienste Verwaltungs GmbH trading as MK Netzdienste GmbH & Co. KG,DE,0,2,1,0,2,0,0,0,0,1,2.0000,low,tor-radar-network
43166,Top Net Ltd.,UA,0,2,1,0,0,0,0,0,2,1,2.0000,low,bad-cidrs-v4
43278,Castles LLC,RU,0,2,1,0,0,0,0,0,2,1,2.0000,low,bad-cidrs-v4
43333,XNNET LIMITED,HK,0,2,1,0,0,0,0,0,2,1,2.0000,low,bad-cidrs-v4
43341,MDlink online service center GmbH,DE,0,2,1,0,2,0,0,0,0,1,2.0000,low,tor-radar-network
43452,TELENET KOM DOO,MK,0,2,1,0,0,0,0,0,2,1,2.0000,low,bad-cidrs-v4
43541,VSHosting s.r.o.,CZ,0,2,1,0,2,0,0,0,0,1,2.0000,low,tor-radar-network
43788,Host Europe GmbH,DE,0,2,1,0,0,0,0,0,2,1,2.0000,low,bad-cidrs-v4
44066,DE-FIRSTCOLO firstcolo.net,DE,0,2,1,2,0,0,0,0,0,1,2.0000,low,asn-vpn-multi-provider
44216,Telenet BV,BE,0,2,1,0,0,0,0,0,2,1,2.0000,low,bad-cidrs-v4
44329,NTS Netzwerk Telekom Service AG,AT,0,2,1,0,0,0,0,0,2,1,2.0000,low,bad-cidrs-v4
44497,Host Europe GmbH,DE,0,2,1,0,0,0,0,0,2,1,2.0000,low,bad-cidrs-v4
44534,YANDEX LLC,RU,0,2,1,0,0,0,0,0,2,1,2.0000,low,bad-cidrs-v4
44893,iNet Ltd,SC,0,2,1,0,0,0,0,0,2,1,2.0000,low,bad-cidrs-v4
44944,Telenet BV,BE,0,2,1,0,0,0,0,0,2,1,2.0000,low,bad-cidrs-v4
45146,RAJASA-AS-ID-AP PT. Raja Sepadan Abadi,ID,0,2,1,2,0,0,0,0,0,1,2.0000,low,asn-vpn-multi-provider
45461,TeleNet,NC,0,2,1,0,0,0,0,0,2,1,2.0000,low,bad-cidrs-v4
45731,"ARDH GLOBAL INDONESIA, PT",ID,0,2,1,0,2,0,0,0,0,1,2.0000,low,tor-radar-network
45758,Triple T Broadband Public Company Limited,TH,0,2,1,0,2,0,0,0,0,1,2.0000,low,tor-radar-network
46841,"Fork Networking, LLC",US,0,2,1,0,2,0,0,0,0,1,2.0000,low,tor-radar-network
47006,Netrix LLC,US,0,2,1,0,0,0,0,0,2,1,2.0000,low,bad-cidrs-v4
47638,Cadence Networks Ltd,GB,0,2,1,0,2,0,0,0,0,1,2.0000,low,tor-radar-network
48284,SWU TeleNet GmbH,DE,0,2,1,0,0,0,0,0,2,1,2.0000,low,bad-cidrs-v4
48351,Earthlink SRL,RO,0,2,1,0,0,0,0,0,2,1,2.0000,low,bad-cidrs-v4
48693,Rices Privately owned enterprise,UA,0,2,2,0,1,0,1,0,0,2,2.0000,low,"spamhaus-asndrop,tor-radar-network"
48732,Martial Duboc,FR,0,2,1,0,2,0,0,0,0,1,2.0000,low,tor-radar-network
48900,Info Data Center Ltd.,BG,0,2,1,0,2,0,0,0,0,1,2.0000,low,tor-radar-network
48969,Parus-Telecom Ltd.,RU,0,2,1,0,0,0,0,0,2,1,2.0000,low,bad-cidrs-v4
49305,Alsycon B.V.,NL,0,2,1,0,0,0,0,0,2,1,2.0000,low,bad-cidrs-v4
49447,Nice IT Services Group Inc.,NL,0,2,1,0,2,0,0,0,0,1,2.0000,low,tor-radar-network
49532,Eonix Corporation,US,0,2,1,0,0,0,0,0,2,1,2.0000,low,bad-cidrs-v4
49870,Alsycon B.V.,NL,0,2,1,0,2,0,0,0,0,1,2.0000,low,tor-radar-network
50436,Tele Columbus AG,DE,0,2,1,0,2,0,0,0,0,1,2.0000,low,tor-radar-network
50465,IQHost Ltd,RU,0,2,1,0,0,0,0,0,2,1,2.0000,low,bad-cidrs-v4
50521,Tele2 Sverige AB,SE,0,2,1,0,0,0,0,0,2,1,2.0000,low,bad-cidrs-v4
50864,IT TeleNet Ltd.,UA,0,2,1,0,0,0,0,0,2,1,2.0000,low,bad-cidrs-v4
50867,ORG-LVA15-AS,NL,0,2,1,2,0,0,0,0,0,1,2.0000,low,asn-vpn-multi-provider
50932,Host Europe GmbH,DE,0,2,1,0,0,0,0,0,2,1,2.0000,low,bad-cidrs-v4
51532,Tevia Ltd.,RU,0,2,1,0,0,0,0,0,2,1,2.0000,low,bad-cidrs-v4
51711,iNet Ltd,SC,0,2,1,0,0,0,0,0,2,1,2.0000,low,bad-cidrs-v4
51724,Flynet Ltd,RU,0,2,1,0,2,0,0,0,0,1,2.0000,low,tor-radar-network
51758,ProcoliX B.V.,NL,0,2,1,0,2,0,0,0,0,1,2.0000,low,tor-radar-network
51837,iNet Ltd,SC,0,2,1,0,0,0,0,0,2,1,2.0000,low,bad-cidrs-v4
53006,ALGAR TELECOM S/A,BR,0,2,1,0,2,0,0,0,0,1,2.0000,low,tor-radar-network
53824,Liquid Web L.L.C,US,0,2,1,0,0,0,0,0,2,1,2.0000,low,bad-cidrs-v4
54467,XNNET LLC,US,0,2,1,0,0,0,0,0,2,1,2.0000,low,bad-cidrs-v4
54500,EGIHosting,US,0,2,1,0,0,0,0,0,2,1,2.0000,low,bad-cidrs-v4
54913,"Kamatera, Inc.",CA,0,2,1,0,2,0,0,0,0,1,2.0000,low,tor-radar-network
55000,XNNET LIMITED,HK,0,2,1,0,0,0,0,0,2,1,2.0000,low,bad-cidrs-v4
55990,Huawei Cloud Service data center,CN,0,2,1,0,0,0,0,0,2,1,2.0000,low,bad-cidrs-v4
56030,Voyager Internet Ltd.,NZ,0,2,1,0,2,0,0,0,0,1,2.0000,low,tor-radar-network
56153,Digital Storage Company Limited,VN,0,2,1,0,2,0,0,0,0,1,2.0000,low,tor-radar-network
56291,ACE-AS-AP,JP,0,2,2,0,0,0,1,0,1,2,2.0000,low,"bad-cidrs-v4,spamhaus-asndrop"
56478,Hyperoptic Ltd,GB,0,2,1,0,2,0,0,0,0,1,2.0000,low,tor-radar-network
56897,iNet Ltd,SC,0,2,1,0,0,0,0,0,2,1,2.0000,low,bad-cidrs-v4
57100,WEBNETWORK,UA,0,2,2,0,0,0,1,0,1,2,2.0000,low,"bad-cidrs-v4,spamhaus-asndrop"
57172,Global Layer B.V.,NL,0,2,1,0,0,0,0,0,2,1,2.0000,low,bad-cidrs-v4
57494,Adman LLC,RU,0,2,1,0,2,0,0,0,0,1,2.0000,low,tor-radar-network
57515,AT&T Global Network Services Nederland B.V.,NL,0,2,1,0,0,0,0,0,2,1,2.0000,low,bad-cidrs-v4
58210,SkyNet Ltd.,RU,0,2,1,0,0,0,0,0,2,1,2.0000,low,bad-cidrs-v4
58940,DEDAUS-AS-AP Dedicated Servers Australia,AU,0,2,1,2,0,0,0,0,0,1,2.0000,low,asn-vpn-multi-provider
59432,GINERNET,ES,0,2,1,2,0,0,0,0,0,1,2.0000,low,asn-vpn-multi-provider
60188,XNNET LIMITED,HK,0,2,1,0,0,0,0,0,2,1,2.0000,low,bad-cidrs-v4
60517,Noehmer Cablevision GmbH,AT,0,2,1,0,0,0,0,0,2,1,2.0000,low,bad-cidrs-v4
61098,Akenes SA,BG,0,2,1,0,2,0,0,0,0,1,2.0000,low,tor-radar-network
61112,AKILE LTD,JP,0,2,1,0,2,0,0,0,0,1,2.0000,low,tor-radar-network
62092,NTS NETWORK SPA,IT,0,2,1,0,0,0,0,0,2,1,2.0000,low,bad-cidrs-v4
62336,PURtel.com GmbH,DE,0,2,1,0,2,0,0,0,0,1,2.0000,low,tor-radar-network
63452,VELOCIHOST,US,0,2,1,2,0,0,0,0,0,1,2.0000,low,asn-vpn-multi-provider
63727,Huawei,CN,0,2,1,0,0,0,0,0,2,1,2.0000,low,bad-cidrs-v4
63770,Industrial Cyber Security Center of Excellence,JP,0,2,1,0,2,0,0,0,0,1,2.0000,low,tor-radar-network
64457,Matteo Fruhwald trading as PipeHost e.U.,AT,0,2,2,0,1,0,0,0,1,2,2.0000,low,"bad-cidrs-v4,tor-radar-network"
131824,OK AX Co. Ltd.,KR,0,2,1,0,0,0,0,0,2,1,2.0000,low,bad-cidrs-v4
131965,Xserver Inc.,JP,0,2,1,0,2,0,0,0,0,1,2.0000,low,tor-radar-network
131966,I-NET CORP.,JP,0,2,1,0,0,0,0,0,2,1,2.0000,low,bad-cidrs-v4
133643,EWEBGURU,IN,0,2,1,0,0,0,0,0,2,1,2.0000,low,bad-cidrs-v4
134677,Dromatics Systems Pte Ltd,SG,0,2,1,0,2,0,0,0,0,1,2.0000,low,tor-radar-network
136970,YISU CLOUD LIMITED,HK,0,2,1,0,0,0,0,0,2,1,2.0000,low,bad-cidrs-v4
137373,IDNIC-SUITEN-AS-ID PT. SUITEN INOVASI SUKSES,ID,0,2,1,2,0,0,0,0,0,1,2.0000,low,asn-vpn-multi-provider
138152,YISU CLOUD LIMITED,HK,0,2,1,0,0,0,0,0,2,1,2.0000,low,bad-cidrs-v4
138199,TRANSATEL1-AS-AP Transatel,FR,0,2,1,2,0,0,0,0,0,1,2.0000,low,asn-vpn-multi-provider
139144,Huawei,CN,0,2,1,0,0,0,0,0,2,1,2.0000,low,bad-cidrs-v4
141385,iNet,BD,0,2,1,0,0,0,0,0,2,1,2.0000,low,bad-cidrs-v4
142403,YISU CLOUD LIMITED,HK,0,2,1,0,0,0,0,0,2,1,2.0000,low,bad-cidrs-v4
147287,DATAPARA1-AS-IN,IN,0,2,2,0,0,0,1,0,1,2,2.0000,low,"bad-cidrs-v4,spamhaus-asndrop"
149208,RAKESSEN-AS-IN,IN,0,2,2,0,0,0,1,0,1,2,2.0000,low,"bad-cidrs-v4,spamhaus-asndrop"
152194,CTGSERVERLIMITED-AS-AP,HK,0,2,2,0,0,0,1,0,1,2,2.0000,low,"bad-cidrs-v4,spamhaus-asndrop"
197328,ISTANBULDC1,GE,0,2,1,2,0,0,0,0,0,1,2.0000,low,asn-vpn-multi-provider
197524,Leonet GmbH,DE,0,2,1,0,2,0,0,0,0,1,2.0000,low,tor-radar-network
198203,ASN-ROUTELABEL,NL,0,2,1,2,0,0,0,0,0,1,2.0000,low,asn-vpn-multi-provider
199045,LTD Sky-Net,GE,0,2,1,0,0,0,0,0,2,1,2.0000,low,bad-cidrs-v4
199087,KaseNet Oy,FI,0,2,1,0,2,0,0,0,0,1,2.0000,low,tor-radar-network
199173,TechnoLux Ltd.,BG,0,2,1,0,2,0,0,0,0,1,2.0000,low,tor-radar-network
199785,Cloud Hosting Solutions Limited,GB,0,2,1,0,0,0,0,0,2,1,2.0000,low,bad-cidrs-v4
199828,NUSO CLOUD UK LIMITED,GB,0,2,1,0,0,0,0,0,2,1,2.0000,low,bad-cidrs-v4
200195,Verasel Inc.,SC,0,2,1,0,0,0,0,0,2,1,2.0000,low,bad-cidrs-v4
200533,Civil association Init Lab,BG,0,2,1,0,2,0,0,0,0,1,2.0000,low,tor-radar-network
200593,PROSPERO-AS,RU,0,2,2,0,0,0,1,0,1,2,2.0000,low,"bad-cidrs-v4,spamhaus-asndrop"
200650,Megalink LLC,AZ,0,2,1,0,0,0,0,0,2,1,2.0000,low,bad-cidrs-v4
200736,MEDIANET INVEST AE,GR,0,2,1,0,2,0,0,0,0,1,2.0000,low,tor-radar-network
201011,CORE-BACKBONE CORE-BACKBONE GMBH GLOBAL NETWORK,DE,0,2,1,2,0,0,0,0,0,1,2.0000,low,asn-vpn-multi-provider
201579,HOSTGNOME LTD,GB,0,2,1,0,0,0,0,0,2,1,2.0000,low,bad-cidrs-v4
201682,Liquid Web B.V.,US,0,2,1,0,0,0,0,0,2,1,2.0000,low,bad-cidrs-v4
201838,Community Fibre Limited,GB,0,2,1,0,2,0,0,0,0,1,2.0000,low,tor-radar-network
201924,LERTAS-AS,SK,0,2,1,2,0,0,0,0,0,1,2.0000,low,asn-vpn-multi-provider
202115,Magyar Telekom Plc.,HU,0,2,1,0,0,0,0,0,2,1,2.0000,low,bad-cidrs-v4
202302,NETH LLC,UA,0,2,2,0,1,0,1,0,0,2,2.0000,low,"spamhaus-asndrop,tor-radar-network"
202520,SkyPass Solutions Sp. z.o.o.,PL,0,2,1,0,2,0,0,0,0,1,2.0000,low,tor-radar-network
202616,Wien Energie GmbH,AT,0,2,1,0,2,0,0,0,0,1,2.0000,low,tor-radar-network
202722,Telenet Group SRL,MD,0,2,1,0,0,0,0,0,2,1,2.0000,low,bad-cidrs-v4
202870,Dimensione S.r.l.,IT,0,2,1,0,2,0,0,0,0,1,2.0000,low,tor-radar-network
203446,SMARTNET LIMITED,DE,0,2,1,0,2,0,0,0,0,1,2.0000,low,tor-radar-network
204277,Megalink LLC,RU,0,2,1,0,0,0,0,0,2,1,2.0000,low,bad-cidrs-v4
204491,TEKNOSOS LLC,US,0,2,1,0,0,0,0,0,2,1,2.0000,low,bad-cidrs-v4
205007,Maxim Azarov trading as eServer,RS,0,2,1,0,2,0,0,0,0,1,2.0000,low,tor-radar-network
205053,AWEB-ASN,GR,0,2,1,2,0,0,0,0,0,1,2.0000,low,asn-vpn-multi-provider
205343,GP-NET Ltd.,BG,0,2,1,0,0,0,0,0,2,1,2.0000,low,bad-cidrs-v4
205759,Ghosty Networks LLC,UA,0,2,2,0,1,0,1,0,0,2,2.0000,low,"spamhaus-asndrop,tor-radar-network"
206075,Hollander & Jacobsen UG (haftungsbeschraenkt),NL,0,2,1,0,2,0,0,0,0,1,2.0000,low,tor-radar-network
206562,Telenet BV,BE,0,2,1,0,0,0,0,0,2,1,2.0000,low,bad-cidrs-v4
206657,Jose Leon Alvarez,ES,0,2,1,0,0,0,0,0,2,1,2.0000,low,bad-cidrs-v4
207073,TELENET.PL Sp. z o.o.,PL,0,2,1,0,0,0,0,0,2,1,2.0000,low,bad-cidrs-v4
207459,TEKNOSOS BILISIM HIZMETLERI VE TIC. LTD. STI.,TR,0,2,1,0,2,0,0,0,0,1,2.0000,low,tor-radar-network
208911,Alsycon B.V.,NL,0,2,1,0,0,0,0,0,2,1,2.0000,low,bad-cidrs-v4
209378,INIOS-AS,FI,0,2,1,2,0,0,0,0,0,1,2.0000,low,asn-vpn-multi-provider
209588,Flyservers S.A.,PA,0,2,1,0,0,0,0,0,2,1,2.0000,low,bad-cidrs-v4
209641,IHOR HOSTING LTD,RU,0,2,1,0,2,0,0,0,0,1,2.0000,low,tor-radar-network
209777,SSD Networks Limited,GB,0,2,1,0,0,0,0,0,2,1,2.0000,low,bad-cidrs-v4
210546,CHSL ONE LTD,FI,0,2,1,0,2,0,0,0,0,1,2.0000,low,tor-radar-network
210644,AEZA GROUP LLC,RU,0,2,2,0,1,0,1,0,0,2,2.0000,low,"spamhaus-asndrop,tor-radar-network"
210848,TK-NET,SC,0,2,2,0,0,0,1,0,1,2,2.0000,low,"bad-cidrs-v4,spamhaus-asndrop"
210924,SSD Networks Limited,GB,0,2,1,0,0,0,0,0,2,1,2.0000,low,bad-cidrs-v4
210953,SMARTHOST LLC,US,0,2,1,0,0,0,0,0,2,1,2.0000,low,bad-cidrs-v4
211720,"Datashield, Inc.",SC,0,2,2,0,1,0,1,0,0,2,2.0000,low,"spamhaus-asndrop,tor-radar-network"
211882,AQUILENET,FR,0,2,1,0,2,0,0,0,0,1,2.0000,low,tor-radar-network
212219,HOSTING DUNYAM BILISIM TEKNOLOJILERI TICARET LIMITED SIRKETI,TR,0,2,1,0,2,0,0,0,0,1,2.0000,low,tor-radar-network
212271,Cinzia Tocci trading as Lumanex Srl,IT,0,2,1,0,2,0,0,0,0,1,2.0000,low,tor-radar-network
212655,YouFibre Limited,GB,0,2,1,0,2,0,0,0,0,1,2.0000,low,tor-radar-network
212883,ORION LLC,RU,0,2,1,0,0,0,0,0,2,1,2.0000,low,bad-cidrs-v4
213281,Greenfiber Internet & Dienste GmbH,DE,0,2,1,0,2,0,0,0,0,1,2.0000,low,tor-radar-network
213354,INTERNATIONAL HOSTING SOLUTIONS LLP,CZ,0,2,1,0,2,0,0,0,0,1,2.0000,low,tor-radar-network
213756,Macarne Limited,GB,0,2,1,0,0,0,0,0,2,1,2.0000,low,bad-cidrs-v4
213791,XeniaGroup SRL,IT,0,2,1,0,2,0,0,0,0,1,2.0000,low,tor-radar-network
213871,NexonHost SRL,RO,0,2,1,0,0,0,0,0,2,1,2.0000,low,bad-cidrs-v4
213881,OUR Technology LLC,AZ,0,2,1,0,2,0,0,0,0,1,2.0000,low,tor-radar-network
214295,SKYNET,MD,0,2,2,0,0,0,1,0,1,2,2.0000,low,"bad-cidrs-v4,spamhaus-asndrop"
214576,Berdiev Ruslan Mukhabatovich,DE,0,2,2,0,1,0,1,0,0,2,2.0000,low,"spamhaus-asndrop,tor-radar-network"
214639,Raul Ghita trading as 'Ghita Telekom',DE,0,2,1,0,2,0,0,0,0,1,2.0000,low,tor-radar-network
214709,Macarne SRL,RO,0,2,1,0,0,0,0,0,2,1,2.0000,low,bad-cidrs-v4
214719,LLC DZHIBIEN HOST,RU,0,2,1,0,2,0,0,0,0,1,2.0000,low,tor-radar-network
214736,Macarne BV,NL,0,2,1,0,0,0,0,0,2,1,2.0000,low,bad-cidrs-v4
214967,Optibounce LLC,US,0,2,1,0,0,0,0,0,2,1,2.0000,low,bad-cidrs-v4
215109,YANDEX LLC,RU,0,2,1,0,0,0,0,0,2,1,2.0000,low,bad-cidrs-v4
215157,OnlineNet LLC,AM,0,2,1,0,0,0,0,0,2,1,2.0000,low,bad-cidrs-v4
215826,Partner Hosting LTD,GB,0,2,1,0,0,0,0,0,2,1,2.0000,low,bad-cidrs-v4
215827,Macarne Limited,GB,0,2,1,0,0,0,0,0,2,1,2.0000,low,bad-cidrs-v4
215904,HostingBazis Beteti Tarsasag,HU,0,2,1,0,2,0,0,0,0,1,2.0000,low,tor-radar-network
216071,SERVERS TECH FZCO,NL,0,2,2,0,1,0,0,0,1,2,2.0000,low,"bad-cidrs-v4,tor-radar-network"
216127,INTERNATIONAL HOSTING COMPANY LIMITED,DE,0,2,2,0,1,0,1,0,0,2,2.0000,low,"spamhaus-asndrop,tor-radar-network"
216188,Bieber IT GmbH,DE,0,2,1,0,2,0,0,0,0,1,2.0000,low,tor-radar-network
262318,V tal,BR,0,2,1,0,0,0,0,0,2,1,2.0000,low,bad-cidrs-v4
266702,MEGALINK_S.R.L.,AR,0,2,2,0,0,0,1,0,1,2,2.0000,low,"bad-cidrs-v4,spamhaus-asndrop"
267784,Flyservers S.A.,PA,0,2,1,0,0,0,0,0,2,1,2.0000,low,bad-cidrs-v4
268205,Rede Brasil Networks,BR,0,2,1,0,0,0,0,0,2,1,2.0000,low,bad-cidrs-v4
271657,Iran Telecom,BR,0,2,1,0,0,0,0,0,2,1,2.0000,low,bad-cidrs-v4
274189,CABLE VISION S. DE R.L. DE C.V.,HN,0,2,1,0,0,0,0,0,2,1,2.0000,low,bad-cidrs-v4
327934,SOCIETE NATIONALE DES TELECOMMUNICATIONS (Tunisie Telecom),TN,0,2,2,0,1,0,0,0,1,2,2.0000,low,"bad-cidrs-v4,tor-radar-network"
328393,Algerie Telecom Satellite JSC,DZ,0,2,1,0,0,0,0,0,2,1,2.0000,low,bad-cidrs-v4
329268,SS7-AS,TN,0,2,1,2,0,0,0,0,0,1,2.0000,low,asn-vpn-multi-provider
393238,"ImOn Communications, LLC",US,0,2,1,0,2,0,0,0,0,1,2.0000,low,tor-radar-network
393577,Tritan Development,US,0,2,1,0,2,0,0,0,0,1,2.0000,low,tor-radar-network
395510,"Hub66, Inc",US,0,2,1,0,2,0,0,0,0,1,2.0000,low,tor-radar-network
396362,"Leaseweb USA, Inc.",US,0,2,1,0,2,0,0,0,0,1,2.0000,low,tor-radar-network
396982,Google LLC,PL,0,2,1,0,2,0,0,0,0,1,2.0000,low,tor-radar-network
397613,Network Technology Solutions LLC,US,0,2,1,0,0,0,0,0,2,1,2.0000,low,bad-cidrs-v4
398721,OXIO,CA,0,2,1,0,2,0,0,0,0,1,2.0000,low,tor-radar-network
399275,Solid Systems LLC,US,0,2,1,0,2,0,0,0,0,1,2.0000,low,tor-radar-network
399311,Frontier Networks Corp,US,0,2,1,0,0,0,0,0,2,1,2.0000,low,bad-cidrs-v4
399312,Frontier Networks Corp,US,0,2,1,0,0,0,0,0,2,1,2.0000,low,bad-cidrs-v4
399804,Hostodo,US,0,2,1,0,2,0,0,0,0,1,2.0000,low,tor-radar-network
400536,Nodestop LLC,US,0,2,1,0,0,0,0,0,2,1,2.0000,low,bad-cidrs-v4
400771,Codehof LLC,US,0,2,1,0,2,0,0,0,0,1,2.0000,low,tor-radar-network
9,Carnegie Mellon University,US,0,1,1,0,1,0,0,0,0,1,1.0000,low,tor-radar-network
32,Stanford University,US,0,1,1,0,1,0,0,0,0,1,1.0000,low,tor-radar-network
43,Brookhaven National Laboratory,US,0,1,1,0,0,0,0,0,1,1,1.0000,low,bad-cidrs-v4
88,Princeton University,US,0,1,1,0,1,0,0,0,0,1,1.0000,low,tor-radar-network
160,The University of Chicago,US,0,1,1,0,1,0,0,0,0,1,1.0000,low,tor-radar-network
245,PRC-AS,US,0,1,1,0,0,0,1,0,0,1,1.0000,low,spamhaus-asndrop
549,ORION,CA,0,1,1,0,0,0,0,0,1,1,1.0000,low,bad-cidrs-v4
803,Saskatchewan Telecommunications,CA,0,1,1,0,1,0,0,0,0,1,1.0000,low,tor-radar-network
812,Rogers Communications Canada Inc.,CA,0,1,1,0,1,0,0,0,0,1,1.0000,low,tor-radar-network
823,University of Western Ontario,CA,0,1,1,0,1,0,0,0,0,1,1.0000,low,tor-radar-network
1101,SURF B.V.,NL,0,1,1,0,1,0,0,0,0,1,1.0000,low,tor-radar-network
1102,SURF B.V.,NL,0,1,1,0,1,0,0,0,0,1,1.0000,low,tor-radar-network
1133,SURF B.V.,NL,0,1,1,0,1,0,0,0,0,1,1.0000,low,tor-radar-network
1213,ASIERA TECHNOLOGY SERVICES CLG,IE,0,1,1,0,1,0,0,0,0,1,1.0000,low,tor-radar-network
1241,Nova Telecommunications & Media Single Member S.A,GR,0,1,1,0,1,0,0,0,0,1,1.0000,low,tor-radar-network
1659,Taiwan Academic Network (TANet) Information Center,TW,0,1,1,0,1,0,0,0,0,1,1.0000,low,tor-radar-network
1691,TELUS Communications Inc.,CA,0,1,1,0,0,0,0,0,1,1,1.0000,low,bad-cidrs-v4
1781,Korea Advanced Institute of Science and Technology,KR,0,1,1,0,1,0,0,0,0,1,1.0000,low,tor-radar-network
1828,Unitas Global Ltd,US,0,1,1,0,0,0,0,0,1,1,1.0000,low,bad-cidrs-v4
1836,green.ch AG,CH,0,1,1,0,1,0,0,0,0,1,1.0000,low,tor-radar-network
1886,BT NET d.o.o. za trgovinu i usluge,HR,0,1,1,0,0,0,0,0,1,1,1.0000,low,bad-cidrs-v4
1917,CTC,US,0,1,1,0,0,0,0,0,1,1,1.0000,low,bad-cidrs-v4
2033,Panix,US,0,1,1,0,1,0,0,0,0,1,1.0000,low,tor-radar-network
2111,SkyNet Group Ltd.,BG,0,1,1,0,0,0,0,0,1,1,1.0000,low,bad-cidrs-v4
